,Date,Exercise Name,Weight,Reps,Notes,Primary Muscle Used,Epley 1RM,Machine Used,Full Weight
677,2025-02-17,Triceps Pushdown (Cable - Straight Bar),18.25,14.0,,triceps,27,1,1
678,2025-02-17,Triceps Pushdown (Cable - Straight Bar),18.25,14.0,,triceps,27,1,1
679,2025-02-17,Triceps Pushdown (Cable - Straight Bar),18.25,10.0,,triceps,24,1,1
680,2025-02-17,Triceps Pushdown (Cable - Straight Bar),18.25,10.0,,triceps,24,1,1
681,2025-02-19,Chest Press (Machine),30.0,15.0,,pecs,45,1,1
682,2025-02-19,Chest Press (Machine),30.0,8.0,,pecs,38,1,1
683,2025-02-19,Chest Press (Machine),25.0,10.0,,pecs,33,1,1
684,2025-02-19,Chest Press (Machine),25.0,9.0,,pecs,32,1,1
685,2025-02-21,Chest Fly,33.0,17.0,,pecs,52,1,1
686,2025-02-21,Chest Fly,33.0,12.0,,pecs,46,1,1
687,2025-02-21,Chest Fly,33.0,8.0,,pecs,42,1,1
688,2025-02-21,Chest Fly,26.0,12.0,,pecs,36,1,1
689,2025-02-21,Lateral Raise (Dumbbell),5.0,11.0,,delts,7,0,0
690,2025-02-21,Lateral Raise (Dumbbell),4.0,14.0,,delts,6,0,0
691,2025-02-21,Lateral Raise (Dumbbell),4.0,10.0,,delts,5,0,0
692,2025-02-21,Lateral Raise (Dumbbell),4.0,11.0,,delts,5,0,0
693,2025-02-21,Preacher Curl (Barbell),12.5,14.0,,biceps,18,0,1
694,2025-02-21,Preacher Curl (Barbell),10.0,17.0,,biceps,16,0,1
695,2025-02-21,Preacher Curl (Barbell),10.0,15.0,,biceps,15,0,1
696,2025-02-22,Triceps Pushdown (Cable - Straight Bar),18.25,25.0,,triceps,33,1,1
697,2025-02-22,Triceps Pushdown (Cable - Straight Bar),18.25,10.0,,triceps,24,1,1
698,2025-02-22,Triceps Pushdown (Cable - Straight Bar),18.25,9.0,,triceps,24,1,1
699,2025-02-22,Triceps Pushdown (Cable - Straight Bar),16.75,11.0,,triceps,23,1,1
700,2025-02-22,Lat Pulldown (Cable),33.0,17.0,,lats,52,1,1
701,2025-02-22,Lat Pulldown (Cable),33.0,12.0,,lats,46,1,1
702,2025-02-22,Lat Pulldown (Cable),33.0,10.0,,lats,44,1,1
703,2025-02-22,Lat Pulldown (Cable),26.0,16.0,,lats,40,1,1
704,2025-02-27,Chest Fly,33.0,13.0,,pecs,47,1,1
705,2025-02-27,Chest Fly,33.0,12.0,,pecs,46,1,1
706,2025-02-27,Chest Fly,33.0,11.0,,pecs,45,1,1
707,2025-02-27,Chest Fly,33.0,8.0,,pecs,42,1,1
708,2025-02-27,Chest Fly,26.0,5.0,,pecs,30,1,1
709,2025-02-27,Lateral Raise (Dumbbell),5.0,13.0,,delts,7,0,0
710,2025-02-27,Lateral Raise (Dumbbell),5.0,10.0,,delts,7,0,0
711,2025-02-27,Lateral Raise (Dumbbell),5.0,7.0,,delts,6,0,0
712,2025-02-27,Lateral Raise (Dumbbell),4.0,11.0,,delts,5,0,0
713,2025-03-03,Triceps Pushdown (Cable - Straight Bar),21.25,10.0,,triceps,28,1,1
714,2025-03-03,Triceps Pushdown (Cable - Straight Bar),21.25,8.0,,triceps,27,1,1
715,2025-03-03,Triceps Pushdown (Cable - Straight Bar),18.75,12.0,,triceps,26,1,1
716,2025-03-03,Triceps Pushdown (Cable - Straight Bar),18.75,10.0,,triceps,25,1,1
717,2025-03-03,Preacher Curl (Dumbbell),6.0,26.0,,biceps,11,0,0
718,2025-03-03,Preacher Curl (Dumbbell),6.0,14.0,,biceps,9,0,0
719,2025-03-03,Preacher Curl (Dumbbell),5.0,18.0,,biceps,8,0,0
720,2025-03-03,Preacher Curl (Dumbbell),5.0,13.0,,biceps,7,0,0
721,2025-03-04,Lat Pulldown (Cable),33.0,18.0,,lats,53,1,1
722,2025-03-04,Lat Pulldown (Cable),33.0,14.0,,lats,48,1,1
723,2025-03-04,Lat Pulldown (Cable),33.0,9.0,,lats,43,1,1
724,2025-03-04,Lat Pulldown (Cable),26.0,14.0,,lats,38,1,1
725,2025-03-04,Chest Fly,33.0,12.0,,pecs,46,1,1
726,2025-03-04,Chest Fly,33.0,8.0,,pecs,42,1,1
727,2025-03-04,Chest Fly,26.0,10.0,,pecs,35,1,1
728,2025-03-04,Chest Fly,26.0,9.0,,pecs,34,1,1
729,2025-03-04,Lateral Raise (Dumbbell),5.0,8.0,,delts,6,0,0
730,2025-03-04,Lateral Raise (Dumbbell),4.0,13.0,,delts,6,0,0
731,2025-03-04,Lateral Raise (Dumbbell),4.0,11.0,,delts,5,0,0
732,2025-03-04,Lateral Raise (Dumbbell),4.0,9.0,,delts,5,0,0
733,2025-03-07,Chest Fly,33.0,10.0,,pecs,44,1,1
734,2025-03-07,Chest Fly,33.0,7.0,,pecs,41,1,1
735,2025-03-07,Chest Fly,26.0,7.0,,pecs,32,1,1
736,2025-03-07,Chest Fly,26.0,7.0,,pecs,32,1,1
737,2025-03-07,Chest Fly,26.0,7.0,,pecs,32,1,1
738,2025-03-07,Triceps Pushdown (Cable - Straight Bar),21.25,8.0,,triceps,27,1,1
739,2025-03-07,Triceps Pushdown (Cable - Straight Bar),21.25,10.0,,triceps,28,1,1
740,2025-03-07,Triceps Pushdown (Cable - Straight Bar),21.25,8.0,,triceps,27,1,1
741,2025-03-07,Triceps Pushdown (Cable - Straight Bar),18.75,11.0,,triceps,26,1,1
742,2025-03-07,Abdominal Machine,30.0,10.0,,abs,40,1,1
743,2025-03-07,Abdominal Machine,40.0,7.0,,abs,49,1,1
744,2025-03-07,Abdominal Machine,37.75,9.0,,abs,49,1,1
745,2025-03-07,Abdominal Machine,37.75,10.0,,abs,50,1,1
746,2025-03-07,Abdominal Machine,37.75,9.0,,abs,49,1,1
747,2025-03-10,Incline Curl (Dumbbell),7.0,12.0,,biceps,10,0,0
748,2025-03-10,Incline Curl (Dumbbell),7.0,8.0,,biceps,9,0,0
749,2025-03-10,Incline Curl (Dumbbell),6.0,10.0,,biceps,8,0,0
750,2025-03-10,Incline Curl (Dumbbell),6.0,9.0,,biceps,8,0,0
751,2025-03-10,Incline Curl (Dumbbell),6.0,6.0,,biceps,7,0,0
752,2025-03-10,Lateral Raise (Dumbbell),5.0,13.0,,delts,7,0,0
753,2025-03-10,Lateral Raise (Dumbbell),5.0,8.0,,delts,6,0,0
754,2025-03-10,Lateral Raise (Dumbbell),4.0,10.0,,delts,5,0,0
755,2025-03-10,Lateral Raise (Dumbbell),4.0,10.0,,delts,5,0,0
756,2025-03-13,Bench Press (Barbell),20.0,8.0,,pecs,25,0,1
757,2025-03-13,Bench Press (Barbell),30.0,3.0,,pecs,33,0,1
758,2025-03-13,Bench Press (Barbell),35.0,7.0,,pecs,43,0,1
759,2025-03-13,Bench Press (Barbell),40.0,1.0,,pecs,41,0,1
760,2025-03-13,Bench Press (Barbell),42.5,0.0,,pecs,42,0,1
761,2025-03-13,Lat Pulldown (Cable),33.0,25.0,,lats,61,1,1
762,2025-03-13,Lat Pulldown (Cable),33.0,15.0,,lats,50,1,1
763,2025-03-13,Lat Pulldown (Cable),33.0,15.0,,lats,50,1,1
764,2025-03-13,Lat Pulldown (Cable),33.0,14.0,,lats,48,1,1
765,2025-03-13,Seated Calf Raise (Machine),45.0,16.0,,calf,69,0,1
766,2025-03-13,Seated Calf Raise (Machine),45.0,15.0,,calf,68,0,1
767,2025-03-13,Seated Calf Raise (Machine),40.0,13.0,,calf,57,0,1
768,2025-03-13,Seated Calf Raise (Machine),35.0,17.0,,calf,55,0,1
769,2025-03-24,Lateral Raise (Dumbbell),5.0,14.0,,delts,7,0,0
770,2025-03-24,Lateral Raise (Dumbbell),5.0,10.0,,delts,7,0,0
771,2025-03-24,Lateral Raise (Dumbbell),5.0,9.0,,delts,6,0,0
772,2025-03-24,Lateral Raise (Dumbbell),4.0,13.0,,delts,6,0,0
773,2025-03-24,Bench Press (Barbell),20.0,2.0,,pecs,21,0,1
774,2025-03-24,Bench Press (Barbell),30.0,5.0,,pecs,35,0,1
775,2025-03-24,Bench Press (Barbell),40.0,1.0,,pecs,41,0,1
776,2025-03-24,Triceps Pushdown (Cable - Straight Bar),18.75,5.0,,triceps,22,1,1
777,2025-03-24,Triceps Pushdown (Cable - Straight Bar),21.25,11.0,,triceps,29,1,1
778,2025-03-24,Triceps Pushdown (Cable - Straight Bar),21.25,7.0,,triceps,26,1,1
779,2025-03-24,Triceps Pushdown (Cable - Straight Bar),18.75,10.0,,triceps,25,1,1
780,2025-03-25,Incline Curl (Dumbbell),7.5,12.0,,biceps,10,0,0
781,2025-03-25,Incline Curl (Dumbbell),7.5,9.0,,biceps,10,0,0
782,2025-03-25,Incline Curl (Dumbbell),7.0,9.0,,biceps,9,0,0
783,2025-03-25,Incline Curl (Dumbbell),7.0,8.0,,biceps,9,0,0
784,2025-03-25,Triceps Pushdown (Cable - Straight Bar),21.25,12.0,,triceps,30,1,1
785,2025-03-25,Triceps Pushdown (Cable - Straight Bar),21.25,10.0,,triceps,28,1,1
786,2025-03-25,Triceps Pushdown (Cable - Straight Bar),21.25,7.0,,triceps,26,1,1
787,2025-03-25,Triceps Pushdown (Cable - Straight Bar),18.75,7.0,,triceps,23,1,1
788,2025-03-25,Incline Bench Press (Barbell),10.0,12.0,,pecs,14,0,1
789,2025-03-25,Incline Bench Press (Barbell),10.0,9.0,,pecs,13,0,1
790,2025-03-25,Incline Bench Press (Barbell),10.0,7.0,,pecs,12,0,1
791,2025-03-25,Lat Pulldown (Cable),40.0,12.0,,lats,56,1,1
792,2025-03-25,Lat Pulldown (Cable),40.0,7.0,,lats,49,1,1
793,2025-03-26,Back Squat (Smith Machine),30.0,3.0,,Back Squat (Smith Machine),33,1,1
794,2025-03-26,Back Squat (Smith Machine),35.0,1.0,,Back Squat (Smith Machine),36,1,1
795,2025-03-26,Back Squat (Smith Machine),37.5,1.0,,Back Squat (Smith Machine),39,1,1
796,2025-03-26,Back Squat (Smith Machine),40.0,1.0,,Back Squat (Smith Machine),41,1,1
797,2025-03-26,Back Squat (Smith Machine),42.5,1.0,,Back Squat (Smith Machine),44,1,1
798,2025-03-26,Front Squat (Smith Machine),30.0,3.0,,Front Squat (Smith Machine),33,1,1
799,2025-03-26,Front Squat (Smith Machine),35.0,1.0,,Front Squat (Smith Machine),36,1,1
800,2025-03-26,"Lunge (Right Foot Forward, Smith Machine)",30.0,3.0,,"Lunge (Right Foot Forward, Smith Machine)",33,1,1
801,2025-03-26,"Lunge (Right Foot Forward, Smith Machine)",35.0,1.0,,"Lunge (Right Foot Forward, Smith Machine)",36,1,1
802,2025-03-26,"Lunge (Right Foot Forward, Smith Machine)",37.5,1.0,,"Lunge (Right Foot Forward, Smith Machine)",39,1,1
803,2025-03-26,"Lunge (Right Foot Forward, Smith Machine)",40.0,1.0,,"Lunge (Right Foot Forward, Smith Machine)",41,1,1
804,2025-03-26,"Lunge (Left Foot Forwards, Smith Machine)",30.0,3.0,,"Lunge (Left Foot Forwards, Smith Machine)",33,1,1
805,2025-03-26,"Lunge (Left Foot Forwards, Smith Machine)",35.0,1.0,,"Lunge (Left Foot Forwards, Smith Machine)",36,1,1
806,2025-03-26,"Lunge (Left Foot Forwards, Smith Machine)",37.5,1.0,,"Lunge (Left Foot Forwards, Smith Machine)",39,1,1
807,2025-03-26,Deadlift (Smith Machine),45.0,1.0,,Deadlift (Smith Machine),47,1,1
808,2025-03-26,Deadlift (Smith Machine),50.0,1.0,,Deadlift (Smith Machine),52,1,1
809,2025-03-26,Deadlift (Smith Machine),55.0,1.0,,Deadlift (Smith Machine),57,1,1
810,2025-03-27,Bent Over Row (Barbell),20.0,5.0,,lats,23,0,1
811,2025-03-27,Bent Over Row (Barbell),30.0,14.0,,lats,44,0,1
812,2025-03-27,Bent Over Row (Barbell),40.0,9.0,,lats,52,0,1
813,2025-03-27,Bent Over Row (Barbell),40.0,7.0,,lats,49,0,1
814,2025-03-27,Bent Over Row (Barbell),40.0,3.0,,lats,44,0,1
815,2025-03-27,Bent Over Row (Barbell),40.0,5.0,,lats,47,0,1
816,2025-03-28,Triceps Pushdown (Cable - Straight Bar),21.25,10.0,,triceps,28,1,1
817,2025-03-28,Triceps Pushdown (Cable - Straight Bar),21.25,8.0,,triceps,27,1,1
818,2025-03-28,Triceps Pushdown (Cable - Straight Bar),18.75,11.0,,triceps,26,1,1
819,2025-03-28,Triceps Pushdown (Cable - Straight Bar),18.75,9.0,,triceps,24,1,1
820,2025-03-28,Incline Curl (Dumbbell),7.0,13.0,,biceps,10,0,0
821,2025-03-28,Incline Curl (Dumbbell),7.0,8.0,,biceps,9,0,0
822,2025-03-28,Incline Curl (Dumbbell),6.0,11.0,,biceps,8,0,0
823,2025-03-28,Incline Curl (Dumbbell),6.0,10.0,,biceps,8,0,0
824,2025-04-07,Lat Pulldown (Cable),40.0,13.0,,lats,57,1,1
825,2025-04-07,Lat Pulldown (Cable),40.0,7.0,,lats,49,1,1
826,2025-04-07,Lat Pulldown (Cable),33.0,11.0,,lats,45,1,1
827,2025-04-07,Lat Pulldown (Cable),33.0,8.0,,lats,42,1,1
828,2025-04-07,Incline Bench Press (Barbell),10.0,12.0,,pecs,14,0,1
829,2025-04-07,Incline Bench Press (Barbell),10.0,11.0,,pecs,14,0,1
830,2025-04-07,Incline Bench Press (Barbell),10.0,6.0,,pecs,12,0,1
831,2025-04-07,Incline Bench Press (Barbell),7.5,10.0,,pecs,10,0,1
832,2025-04-09,Lateral Raise (Dumbbell),5.0,13.0,,delts,7,0,0
833,2025-04-09,Lateral Raise (Dumbbell),5.0,10.0,,delts,7,0,0
834,2025-04-09,Lateral Raise (Dumbbell),4.0,10.0,,delts,5,0,0
835,2025-04-09,Lateral Raise (Dumbbell),4.0,9.0,,delts,5,0,0
836,2025-04-09,Lateral Raise (Dumbbell),4.0,9.0,,delts,5,0,0
837,2025-04-09,Triceps Pushdown (Cable - Straight Bar),18.75,16.0,,triceps,29,1,1
838,2025-04-09,Triceps Pushdown (Cable - Straight Bar),18.75,11.0,,triceps,26,1,1
839,2025-04-09,Triceps Pushdown (Cable - Straight Bar),18.75,8.0,,triceps,24,1,1
840,2025-04-09,Triceps Pushdown (Cable - Straight Bar),18.75,7.0,,triceps,23,1,1
841,2025-04-09,Seated Leg Press (Machine),55.11556554621939,4.0,,glutes/quads,62,1,1
842,2025-04-09,Seated Leg Press (Machine),77.16179176470715,7.0,,glutes/quads,95,1,1
843,2025-04-09,Seated Leg Press (Machine),77.16179176470715,7.0,,glutes/quads,95,1,1
844,2025-04-09,Seated Leg Press (Machine),77.16179176470715,2.0,,glutes/quads,82,1,1
845,2025-04-09,Seated Leg Press (Machine),55.11556554621939,4.0,,glutes/quads,62,1,1
846,2025-04-11,Incline Curl (Dumbbell),7.0,14.0,,biceps,10,0,0
847,2025-04-11,Incline Curl (Dumbbell),7.0,9.0,,biceps,9,0,0
848,2025-04-11,Incline Curl (Dumbbell),7.0,9.0,,biceps,9,0,0
849,2025-04-11,Incline Curl (Dumbbell),7.0,8.0,,biceps,9,0,0
850,2025-04-11,Lateral Raise (Dumbbell),5.0,14.0,,delts,7,0,0
851,2025-04-11,Lateral Raise (Dumbbell),5.0,11.0,,delts,7,0,0
852,2025-04-11,Lateral Raise (Dumbbell),5.0,8.0,,delts,6,0,0
853,2025-04-11,Lateral Raise (Dumbbell),4.0,11.0,,delts,5,0,0
854,2025-04-14,Lateral Raise (Dumbbell),5.0,17.0,,delts,8,0,0
855,2025-04-14,Lateral Raise (Dumbbell),5.0,14.0,,delts,7,0,0
856,2025-04-14,Lateral Raise (Dumbbell),5.0,11.0,,delts,7,0,0
857,2025-04-14,Lateral Raise (Dumbbell),5.0,8.0,,delts,6,0,0
858,2025-04-14,Incline Curl (Dumbbell),7.0,9.0,,biceps,9,0,0
859,2025-04-14,Incline Curl (Dumbbell),7.0,9.0,,biceps,9,0,0
860,2025-04-14,Incline Curl (Dumbbell),7.0,7.0,,biceps,9,0,0
861,2025-04-14,Incline Curl (Dumbbell),7.0,9.0,,biceps,9,0,0
862,2025-04-15,Chest Press (Machine),30.0,16.0,,pecs,46,1,1
863,2025-04-15,Chest Press (Machine),30.0,11.0,,pecs,41,1,1
864,2025-04-15,Chest Press (Machine),30.0,7.0,,pecs,37,1,1
865,2025-04-15,Chest Press (Machine),25.0,10.0,,pecs,33,1,1
866,2025-04-15,Chest Press (Machine),25.0,11.0,,pecs,34,1,1
867,2025-04-15,Lat Pulldown (Cable),40.0,13.0,,lats,57,1,1
868,2025-04-15,Lat Pulldown (Cable),40.0,9.0,,lats,52,1,1
869,2025-04-15,Lat Pulldown (Cable),33.0,13.0,,lats,47,1,1
870,2025-04-15,Lat Pulldown (Cable),33.0,14.0,,lats,48,1,1
871,2025-04-15,Lat Pulldown (Cable),33.0,10.0,,lats,44,1,1
872,2025-04-17,Triceps Pushdown (Cable - Straight Bar),18.75,15.0,,triceps,28,1,1
873,2025-04-17,Triceps Pushdown (Cable - Straight Bar),18.75,13.0,,triceps,27,1,1
874,2025-04-17,Triceps Pushdown (Cable - Straight Bar),18.75,9.0,,triceps,24,1,1
875,2025-04-17,Triceps Pushdown (Cable - Straight Bar),18.75,8.0,,triceps,24,1,1
876,2025-04-17,Triceps Pushdown (Cable - Straight Bar),16.75,10.0,,triceps,22,1,1
877,2025-04-17,Lateral Raise (Dumbbell),5.0,16.0,,delts,8,0,0
878,2025-04-17,Lateral Raise (Dumbbell),5.0,14.0,,delts,7,0,0
879,2025-04-17,Lateral Raise (Dumbbell),5.0,11.0,,delts,7,0,0
880,2025-04-17,Lateral Raise (Dumbbell),5.0,11.0,,delts,7,0,0
881,2025-04-17,Lateral Raise (Dumbbell),5.0,8.0,,delts,6,0,0
882,2025-04-24,Incline Bench Press (Barbell),10.0,14.0,,pecs,15,0,1
883,2025-04-24,Incline Bench Press (Barbell),10.0,9.0,,pecs,13,0,1
884,2025-04-24,Incline Bench Press (Barbell),10.0,7.0,,pecs,12,0,1
885,2025-04-24,Incline Bench Press (Barbell),7.5,13.0,,pecs,11,0,1
886,2025-04-24,Incline Bench Press (Barbell),7.5,9.0,,pecs,10,0,1
887,2025-04-24,Incline Curl (Dumbbell),7.0,14.0,,biceps,10,0,0
888,2025-04-24,Incline Curl (Dumbbell),7.0,9.0,,biceps,9,0,0
889,2025-04-24,Incline Curl (Dumbbell),7.0,9.0,,biceps,9,0,0
890,2025-04-24,Incline Curl (Dumbbell),7.0,9.0,,biceps,9,0,0
891,2025-04-24,Incline Curl (Dumbbell),7.0,7.0,,biceps,9,0,0
892,2025-04-25,Lat Pulldown (Cable),40.0,16.0,,lats,61,1,1
893,2025-04-25,Lat Pulldown (Cable),40.0,12.0,,lats,56,1,1
894,2025-04-25,Lat Pulldown (Cable),40.0,9.0,,lats,52,1,1
895,2025-04-25,Lat Pulldown (Cable),33.0,12.0,,lats,46,1,1
896,2025-04-25,Lateral Raise (Dumbbell),5.0,20.0,,delts,8,0,0
897,2025-04-25,Lateral Raise (Dumbbell),5.0,14.0,,delts,7,0,0
898,2025-04-25,Lateral Raise (Dumbbell),5.0,11.0,,delts,7,0,0
899,2025-04-25,Lateral Raise (Dumbbell),5.0,11.0,,delts,7,0,0
900,2025-04-26,Triceps Press down (Rope),16.25,12.0,,triceps,23,1,1
901,2025-04-26,Triceps Press down (Rope),16.25,10.0,,triceps,22,1,1
902,2025-04-26,Triceps Press down (Rope),16.25,11.0,,triceps,22,1,1
903,2025-04-26,Triceps Press down (Rope),16.25,10.0,,triceps,22,1,1
904,2025-04-26,Triceps Press down (Rope),16.25,9.0,,triceps,21,1,1
905,2025-04-26,Incline Curl (Dumbbell),6.0,10.0,,biceps,8,0,0
906,2025-04-26,Incline Curl (Dumbbell),7.0,9.0,,biceps,9,0,0
907,2025-04-26,Incline Curl (Dumbbell),7.0,11.0,,biceps,10,0,0
908,2025-04-26,Incline Curl (Dumbbell),7.0,8.0,,biceps,9,0,0
909,2025-04-26,Incline Curl (Dumbbell),7.0,8.0,,biceps,9,0,0
910,2025-04-26,Lateral Raise (Dumbbell),6.0,10.0,,delts,8,0,0
911,2025-04-28,Lateral Raise (Dumbbell),6.0,18.0,,delts,10,0,0
912,2025-04-28,Lateral Raise (Dumbbell),6.0,14.0,,delts,9,0,0
913,2025-04-28,Lateral Raise (Dumbbell),6.0,9.0,,delts,8,0,0
914,2025-04-28,Lateral Raise (Dumbbell),6.0,9.0,,delts,8,0,0
915,2025-04-28,Lateral Raise (Dumbbell),6.0,7.0,,delts,7,0,0
916,2025-04-28,Lat Pulldown (Cable),40.0,15.0,,lats,60,1,1
917,2025-04-28,Lat Pulldown (Cable),40.0,10.0,,lats,53,1,1
918,2025-04-28,Lat Pulldown (Cable),40.0,8.0,,lats,51,1,1
919,2025-04-28,Lat Pulldown (Cable),33.0,12.0,,lats,46,1,1
920,2025-04-28,Lat Pulldown (Cable),33.0,12.0,,lats,46,1,1
921,2025-05-03,Chest Press (Machine),30.0,12.0,,pecs,42,1,1
922,2025-05-03,Chest Press (Machine),30.0,9.0,,pecs,39,1,1
923,2025-05-03,Chest Press (Machine),25.0,11.0,,pecs,34,1,1
924,2025-05-03,Chest Press (Machine),25.0,9.0,,pecs,32,1,1
925,2025-05-03,Chest Press (Machine),25.0,8.0,,pecs,32,1,1
926,2025-05-03,Lateral Raise (Dumbbell),4.0,14.0,,delts,6,0,0
927,2025-05-03,Lateral Raise (Dumbbell),4.0,13.0,,delts,6,0,0
928,2025-05-03,Lateral Raise (Dumbbell),4.0,9.0,,delts,5,0,0
929,2025-05-03,Lateral Raise (Dumbbell),4.0,11.0,,delts,5,0,0
930,2025-05-06,Lat Pulldown (Cable),40.0,18.0,,lats,64,1,1
931,2025-05-06,Lat Pulldown (Cable),40.0,12.0,,lats,56,1,1
932,2025-05-06,Lat Pulldown (Cable),40.0,10.0,,lats,53,1,1
933,2025-05-06,Lat Pulldown (Cable),40.0,9.0,,lats,52,1,1
934,2025-05-06,Incline Bench Press (Barbell),10.0,17.0,,pecs,16,0,1
